cat_name,product_brand,product_name,product_url,product_rating,product_price,product_volume,product_img
Skin care,Stratia,Velvet Cleansing Milk,https://www.beautypedia.com/products/velvet-cleansing-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$15.00,4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Stratia,Night Shift,https://www.beautypedia.com/products/night-shift/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Stratia,C+C Serum,https://www.beautypedia.com/products/cc-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$25.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Glossier,Solution Exfoliating Skin Perfector,https://www.beautypedia.com/products/solution-exfoliating-skin-perfector/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$24.00,4.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Fourth Ray Beauty,Watermelon Face Milk,https://www.beautypedia.com/products/watermelon-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Fourth Ray Beauty,Papaya Face Milk,https://www.beautypedia.com/products/papaya-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Fourth Ray Beauty,Coconut Face Milk,https://www.beautypedia.com/products/coconut-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Tula Skincare,24-7 Moisture Hydrating Day & Night Cream,https://www.beautypedia.com/products/24-7-moisture-hydrating-day-night-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$52.00,1.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-24-7-Moisture-Hydrating-Day-Night-Cream.jpg?w=242
Skin care,Tula Skincare,#Nomakeup Replenishing Cleansing Oil,https://www.beautypedia.com/products/nomakeup-replenishing-cleansing-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$32.00,4.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Nomakeup-Replenishing-Cleansing-Oil.jpg?w=242
Skin care,Tula Skincare,Super Calm Gentle Milk Cleanser,https://www.beautypedia.com/products/super-calm-gentle-milk-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$34.00,5.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Super-Calm-Gentle-Milk-Cleanser.jpg?w=300
Skin care,Tula Skincare,So Polished Exfoliating Sugar Scrub,https://www.beautypedia.com/products/so-polished-exfoliating-sugar-scrub/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$32.00,2.9 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-So-Polished-Exfoliating-Sugar-Scrub.jpg?w=300
Skin care,Tula Skincare,The Cult Classic Purifying Face Cleanser,https://www.beautypedia.com/products/the-cult-classic-purifying-face-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$28.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-The-Cult-Classic-Purifying-Face-Cleanser.jpg?w=242
Skin care,Tula Skincare,Self-Care Sunday Nourishing Face Mask,https://www.beautypedia.com/products/self-care-sunday-nourishing-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$48.00,2.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Self-Care-Sunday-Nourishing-Face-Mask.jpg?w=242
Skin care,Tula Skincare,The Instant Facial Dual Phase Skin Reviving Treatment Pads,https://www.beautypedia.com/products/the-instant-facial-dual-phase-skin-reviving-treatment-pads/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$59.00,16 pad,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-The-Instant-Facial-Dual-Phase-Skin-Reviving-Treatment-Pads.jpg?w=242
Skin care,Tula Skincare,Get Toned Pro-Glycolic 10% Resurfacing Toner,https://www.beautypedia.com/products/get-toned-pro-glycolic-10-resurfacing-toner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$34.00,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Get-Toned-Pro-Glycolic-10-Resurfacing-Toner.jpg?w=242
Skin care,Garnier Nutritioniste,Green Labs Canna-B Pore Perfecting Serum Cream Fragrance Free SPF 30,https://www.beautypedia.com/products/green-labs-canna-b-pore-perfecting-serum-cream-fragrance-free-spf-30/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$21.99,2.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Garnier-Green-Labs-Canna-B-Pore-Perfecting-Serum-Cream-Fragrance-Free-SPF-30.jpg?w=300
Skin care,Garnier Nutritioniste,Green Labs Hyalu-Melon Smoothing Milky Wash,https://www.beautypedia.com/products/green-labs-hyalu-melon-smoothing-milky-wash/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$9.99,4.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/74831621-778F-4D2A-935A-B30D4407CFDF_garniernutritioniste.png?w=250
Skin care,Bliss,Clear Genius Clarifying Toner + Serum Clarity 5 Complex,https://www.beautypedia.com/products/clear-genius-clarifying-toner-serum-clarity-5-complex/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$18.00,4.3 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-Clarifying-Toner-Serum-Clarity-5-Complex.jpg?w=144
Skin care,Bliss,Clear Genius 10% AHA + BHA + PHA Blend Clarifying Liquid Peel,https://www.beautypedia.com/products/clear-genius-10-aha-bha-pha-blend-clarifying-liquid-peel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$22.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-10-AHA-BHA-PHA-Blend-Clarifying-Liquid-Peel.jpg?w=300
Skin care,Bliss,Clear Genius Clarifying Gel Cleanser with BHA + Brazilian Sea Water,https://www.beautypedia.com/products/clear-genius-clarifying-gel-cleanser-with-bha-brazilian-sea-water/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$13.00,6.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-Clarifying-Gel-Cleanser-with-BHA-Brazilian-Sea-Water.jpg?w=300
Skin care,The Ordinary,Lactic Acid 5% + HA,https://www.beautypedia.com/products/lactic-acid-5-ha-2/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$6.50,1 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-Lactic-Acid-5-HA.jpg?w=178
Skin care,The Ordinary,Lactic Acid 10% + HA,https://www.beautypedia.com/products/lactic-acid-10-2-ha/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$6.80,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-Lactic-Acid-10-HA.jpg?w=250
Skin care,The Ordinary,100% Organic Virgin Sea-Buckthorn Oil,https://www.beautypedia.com/products/100-organic-virgin-sea-buckthorn-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$14.90,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/7E23A9E0-C757-4273-9F53-F798ADB11A6A_3-22-2017-1-27-28-PM.jpg?w=300
Skin care,The Ordinary,100% Organic Cold-Pressed Virgin Marula Oil,https://www.beautypedia.com/products/100-organic-cold-pressed-virgin-marula-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$9.90,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-100-Organic-Cold-Pressed-Virgin-Marula-Oil.jpg?w=300
Skin care,The Ordinary,100% Organic Cold-Pressed Moroccan Argan Oil,https://www.beautypedia.com/products/100-organic-cold-pressed-moroccan-argan-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$6.80,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-100-Organic-Cold-Pressed-Moroccan-Argan-Oil.jpg?w=178
Skin care,Perricone MD Cosmeceuticals,Hypoallergenic CBD Sensitive Skin Therapy Gentle Cleanser,https://www.beautypedia.com/products/hypoallergenic-cbd-sensitive-skin-therapy-gentle-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$35.00,6.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/437A101F-0106-4A72-9FC9-07CCFD48769C_Perricone-MD.gif?w=147
Skin care,Differin,Detox + Soothe 2-Step Treatment Mask,https://www.beautypedia.com/products/detox-soothe-2-step-treatment-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$17.97,1.75 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Differin-Detox-Soothe-2-Step-Treatment-Mask.jpg?w=300
Skin care,Banila Co,Dear Hydration Toner,https://www.beautypedia.com/products/dear-hydration-toner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,1,$16.00,9.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Dear-Hydration-Toner.jpg?w=154
Skin care,Banila Co,Dear Hydration Boosting Cream,https://www.beautypedia.com/products/dear-hydration-boosting-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$25.00,1.69 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Dear-Hydration-Boosting-Cream.jpg?w=300
Skin care,Banila Co,Clean It Zero Foam Cleanser,https://www.beautypedia.com/products/clean-it-zero-foam-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$14.00,5.07 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Clean-It-Zero-Foam-Cleanser.jpg?w=300
Skin care,Banila Co,Clean It Zero Cleansing Balm Original,https://www.beautypedia.com/products/clean-it-zero-cleansing-balm-original/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$19.00,6.08 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Clean-It-Zero-Cleansing-Balm-Original.jpg?w=300
Skin care,Kylie Skin,Detox Face Mask,https://www.beautypedia.com/products/detox-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$22.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Clear Complexion Correction Stick,https://www.beautypedia.com/products/clear-complexion-correction-stick/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,1,$22.00,0.17 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Clarifying Facial Oil,https://www.beautypedia.com/products/clarifying-facial-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$24.00,0.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Broad Spectrum SPF 40 Face Sunscreen,https://www.beautypedia.com/products/broad-spectrum-spf-40-face-sunscreen/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Versed Skincare,Keep the Peace Calming Cream Cleanser,https://www.beautypedia.com/products/keep-the-peace-calming-cream-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$16.99,4.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Game Over Acne Drying Treatment,https://www.beautypedia.com/products/game-over-acne-drying-treatment/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$16.99,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Daymaker Microcrystal Exfoliator,https://www.beautypedia.com/products/daymaker-microcrystal-exfoliator/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$16.99,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Back Up Plan Acne Control Body Mist,https://www.beautypedia.com/products/back-up-plan-acne-control-body-mist/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$14.99,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Neutrogena,Bright Boost Overnight Recovery Gel Cream,https://www.beautypedia.com/products/bright-boost-overnight-recovery-gel-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$26.99,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Bright-Boost-Overnight-Recovery-Gel-Cream.jpg?w=300
Skin care,Neutrogena,"Rapid Tone Repair Correcting Cream for Face, Neck, & Chest",https://www.beautypedia.com/products/rapid-tone-repair-soothing-cream-for-face-neck-chest/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$35.49,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Rapid-Tone-Repair-Correcting-Cream.jpg?w=300
Skin care,Kylie Skin,Hydrating Face Mask,https://www.beautypedia.com/products/hydrating-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$34.00,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Broad Spectrum SPF 30 Sunscreen Oil,https://www.beautypedia.com/products/broad-spectrum-spf-30-sunscreen-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$32.00,3.9 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Neutrogena,Hydro Boost Night Pressed Serum,https://www.beautypedia.com/products/hydro-boost-night-pressed-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$22.99,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Hydro-Boost-Night-Pressed-Serum.jpg?w=300
Skin care,Neutrogena,Hydro Boost Hyaluronic Acid Serum,https://www.beautypedia.com/products/hydro-boost-hyaluronic-acid-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$23.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Hydro-Boost-Hyaluronic-Acid-Serum.jpg?w=300
Skin care,Follain Skin Care,Clarifying Spot Gel: Oil Control,https://www.beautypedia.com/products/clarifying-spot-gel-oil-control/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$18.00,0.95 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Follain-Clarifying-Spot-Gel-Oil-Control.jpg?w=300
Skin care,Follain Skin Care,Mattifying Moisturizer: Oil Control,https://www.beautypedia.com/products/mattifying-moisturizer-oil-control/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Follain-Mattifying-Moisturizer-Oil-Control.jpg?w=300
Skin care,Topicals,Like Butter Hydrating Mask,https://www.beautypedia.com/products/like-butter-hydrating-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$32.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Topicals-Brand-Logo.jpg?w=300
Skin care,Topicals,Faded Brightening & Clearing Gel,https://www.beautypedia.com/products/faded-brightening-clearing-gel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$36.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Topicals-Brand-Logo.jpg?w=300
Skin care,Clinique,All About Clean All-in-One Cleansing Micellar Milk + Makeup Remover for Very Dry to Dry/Combination Skin,https://www.beautypedia.com/products/all-about-clean-all-in-one-cleansing-micellar-milk-makeup-remover-for-very-dry-to-dry-combination-skin/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$24.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/A832E45B-BE27-42C9-8BA8-ABBF7B6B650F_clinique.gif?w=207
Skin care,Dermalogica,Retinol Clearing Oil,https://www.beautypedia.com/products/retinol-clearing-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$80.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Dermalogica-Retinol-Clearing-Oil.jpg?w=300
Skin care,Bite Beauty,Agave+ Weekly Lip Scrub,https://www.beautypedia.com/products/agave-weekly-lip-scrub/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$22.00,0.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/AB9A4BCC-C2EC-4AB4-9EEE-3C2D0B394647_Bite-Beauty-Logo.jpg?w=160
Skin care,Bite Beauty,Agave+ Nighttime Lip Therapy,https://www.beautypedia.com/products/agave-nighttime-lip-therapy/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$24.00,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Bite-Beauty-Agave-Nighttime-Vegan-Lip-Therapy.jpg?w=254
Skin care,Ole Henriksen,C-Rush Brightening Gel-Crème,https://www.beautypedia.com/products/c-rush-brightening-gel-creme/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$46.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Ole-Henriksen-C-Rush-Brightening-Gel-Creme.jpg?w=300
Skin care,Ole Henriksen,Banana Bright Vitamin C Serum,https://www.beautypedia.com/products/banana-bright-vitamin-c-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$65.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Ole-Henriksen-Banana-Bright-Vitamin-C-Serum.jpg?w=300
Skin care,CeraVe,Hydrating Facial Cleanser,https://www.beautypedia.com/products/hydrating-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$9.99,12 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/CeraVe-Hydrating-Facial-Cleanser.jpg?w=126
Skin care,Kiehl's,Vital Skin-Strengthening Super Serum,https://www.beautypedia.com/products/vital-skin-strengthening-super-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$52.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C5DD6336-BC77-44BE-B4E2-02A8E77E8CAE_kiehls.jpg?w=240
Skin care,Algenist,Blue Algae Vitamin C Dark Spot Correcting Peel,https://www.beautypedia.com/products/blue-algae-vitamin-c-dark-spot-correcting-peel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$85.00,1.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/94661CB6-4168-4C07-B5E8-C6EFDEFABA7B_algenist-logo-resized.jpg?w=250
Skin care,Becca,Hydra-Light Plumping Lip Mask,https://www.beautypedia.com/products/hydra-light-plumping-lip-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$19.00,0.34 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/D1BF3AC2-C538-4B52-B629-EA8A213A0437_BECCA-Logo.gif?w=200
Skin care,Drunk Elephant,E-Rase Milki Micellar Water,https://www.beautypedia.com/products/e-rase-milki-micellar-water/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$28.00,8.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Drunk-Elephant-E-Rase-Milki-Micellar-Water.jpg?w=300
Skin care,Drunk Elephant,C-Firma Day Serum,https://www.beautypedia.com/products/c-firma-day-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$80.00,1 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2015/10/2BA92451-3535-4560-B5C2-407255CD5DCB_DrunkElephant-CFirmaSerum-sq.png?w=300
Skin care,Drunk Elephant,Lala Retro Whipped Cream,https://www.beautypedia.com/products/lala-retro-whipped-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$60.00,1.69 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2016/05/Drunk-Elephant-Lala-Retro-Whipped-Cream.jpg?w=300
Skin care,Drunk Elephant,T.L.C. Framboos Glycolic Night Serum,https://www.beautypedia.com/products/t-l-c-framboos-glycolic-night-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$90.00,1 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2015/09/5E6B7EAF-3D9B-49B8-94FA-1DBBFE363782_DETLC.jpg?w=300
Skin care,Drunk Elephant,B-Hydra Intensive Hydration Serum,https://www.beautypedia.com/products/b-hydra-intensive-hydration-gel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$48.00,1.69 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2016/03/Drunk-Elephant-B-Hydra-Intensive-Hydration-Serum.jpg?w=300
Skin care,Hyper Skin,Hyper Clear,https://www.beautypedia.com/products/hyper-clear/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$36.00,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Hyper-Skin-Brand-Logo.png?w=300
Skin care,Follain Skin Care,Balancing Cleanser: Oil Control,https://www.beautypedia.com/products/balancing-cleanser-oil-control/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,4,$22.00,5.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Follain-Balancing-Cleanser-Oil-Control.jpg?w=300
Skin care,Clinique,All About Clean All-in-One Cleansing Micellar Milk + Makeup Remover Combination to Oily Skin,https://www.beautypedia.com/products/all-about-clean-all-in-one-cleansing-micellar-milk-makeup-remover-combination-to-oily-skin/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$24.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/A832E45B-BE27-42C9-8BA8-ABBF7B6B650F_clinique.gif?w=207
Skin care,Perricone MD Cosmeceuticals,ACNE RELIEF Retinol Treatment & Moisturizer,https://www.beautypedia.com/products/acne-relief-retinol-treatment-moisturizer/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$45.00,2.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Perricone-ACNE-RELIEF-Retinol-Treatment-Moisturizer.jpg?w=84
Skin care,Perricone MD Cosmeceuticals,ACNE RELIEF Gentle & Soothing Cleanser,https://www.beautypedia.com/products/acne-relief-gentle-soothing-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$35.00,6.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Perricone-ACNE-RELIEF-Gentle-Soothing-Cleanser.jpg?w=115
Skin care,Perricone MD Cosmeceuticals,ACNE RELIEF Calming Treatment & Hydrator,https://www.beautypedia.com/products/acne-relief-calming-treatment-hydrator/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$45.00,2.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Perricone-ACNE-RELIEF-Calming-Treatment-Hydrator.jpg?w=84
Skin care,L'Oreal Paris,Revitalift Derm Intensives .3% Nightly Retinol Serum,https://www.beautypedia.com/products/revitalift-derm-intensives-3-nightly-retinol-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,2,$36.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/61FF7416-CB98-44AB-88F5-427E0B648308_logo_loreal.jpg?w=247
Skin care,Boots,No7 Advanced 1.5% Retinol Complex Night Concentrate,https://www.beautypedia.com/products/no7-advanced-1-5-retinol-complex-night-concentrate/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$34.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Boots-No7-Advanced-1.5-Retinol-Complex-Night-Concentrate.jpg?w=276
Skin care,Tarte Cosmetics,Knockout Brightening Gel Moisturizer,https://www.beautypedia.com/products/knockout-brightening-gel-moisturizer/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$39.00,1.69 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/76E15BA8-8AB1-41DC-9AD7-46B93232D369_tarte-cosmetics-coupon-30-off-any-purchase-46qry70u2e2o4ggc4gok8w0ko.jpg?w=200
Skin care,Milani,Green Goddess Makeup Melter,https://www.beautypedia.com/products/green-goddess-makeup-melter/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,1,$13.99,1.59 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/77137451-70D3-40F3-AA9E-04CD2669D2EC_milani2.jpg?w=168
Skin care,Indeed Laboratories,Hydraluron+ Volumising Lip Treatment,https://www.beautypedia.com/products/hydraluron-volumising-lip-treatment/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,5,$14.99,0.31 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/369C494A-5C83-4039-92FF-F61E698A7641_indeedSMALL.jpg?w=300
Skin care,derma e,Ultra Hydrating Alkaline Water Eye Gel,https://www.beautypedia.com/products/ultra-hydrating-alkaline-water-eye-gel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D52 ,3,$18.95,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Derma-E-Ultra-Hydrating-Alkaline-Water-Eye-Gel.jpg?w=300
